# Time,Mouse_x,Mouse_y,Target_x,Target_y
1.289800000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.290300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.290800000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.291300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.291800000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.292300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.292800000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.293300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.293800000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.294400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.294900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.295300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.295800000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.296300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.296800000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.297300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.297800000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
1.298300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.900000000000000000e+02,2.620000000000000000e+02
