# Time,Mouse_x,Mouse_y,Target_x,Target_y
6.241900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.242400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.245000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.247700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.250200000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.252500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.254900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.255400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.255900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.256400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.256900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.257500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.258000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.258500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.259000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.259500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.260000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.260500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
6.261000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
