# Time,Mouse_x,Mouse_y,Target_x,Target_y
6.948100000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.948500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.949000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.949500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.950000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.950500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.951000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.951500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.952000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.952500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.953000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.953500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.954000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.954500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.955000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.955500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.956000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.956500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.957000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.957500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.958000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.958500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.959100000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.959700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.960300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.960700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.961200000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.961700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.962200000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.962800000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.963400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.964000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.964400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.964900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.965400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.965900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.966400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.966900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.967400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.967900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.968400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.968900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.969400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.969900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.970400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.970900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.971400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.971900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.972400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.972900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.973400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.973900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.974400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.975000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.975500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.976000000000000000e+04,8.410000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.976500000000000000e+04,8.420000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.977000000000000000e+04,8.420000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.977600000000000000e+04,8.430000000000000000e+02,5.250000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.978000000000000000e+04,8.460000000000000000e+02,5.220000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.978500000000000000e+04,8.460000000000000000e+02,5.220000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.979000000000000000e+04,8.470000000000000000e+02,5.190000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.979500000000000000e+04,8.470000000000000000e+02,5.190000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.980000000000000000e+04,8.480000000000000000e+02,5.140000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.980500000000000000e+04,8.520000000000000000e+02,5.090000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.981000000000000000e+04,8.520000000000000000e+02,5.090000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.981500000000000000e+04,8.540000000000000000e+02,5.040000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.982000000000000000e+04,8.560000000000000000e+02,4.960000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.982500000000000000e+04,8.560000000000000000e+02,4.960000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.983000000000000000e+04,8.600000000000000000e+02,4.860000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.983500000000000000e+04,8.610000000000000000e+02,4.770000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.984000000000000000e+04,8.610000000000000000e+02,4.770000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.984500000000000000e+04,8.640000000000000000e+02,4.670000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.985100000000000000e+04,8.640000000000000000e+02,4.670000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.985600000000000000e+04,8.680000000000000000e+02,4.580000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.986200000000000000e+04,8.710000000000000000e+02,4.440000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.986700000000000000e+04,8.710000000000000000e+02,4.440000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.987200000000000000e+04,8.730000000000000000e+02,4.330000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.987700000000000000e+04,8.780000000000000000e+02,4.190000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.988200000000000000e+04,8.780000000000000000e+02,4.190000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.988700000000000000e+04,8.820000000000000000e+02,4.040000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.989200000000000000e+04,8.880000000000000000e+02,3.880000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.989800000000000000e+04,8.880000000000000000e+02,3.880000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.990300000000000000e+04,8.920000000000000000e+02,3.700000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.990800000000000000e+04,8.960000000000000000e+02,3.460000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.991300000000000000e+04,8.960000000000000000e+02,3.460000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.991800000000000000e+04,9.000000000000000000e+02,3.310000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.992300000000000000e+04,9.000000000000000000e+02,3.310000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
6.992800000000000000e+04,9.060000000000000000e+02,3.140000000000000000e+02,9.270000000000000000e+02,9.100000000000000000e+01
