# Time,Mouse_x,Mouse_y,Target_x,Target_y
7.880500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.881000000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.881500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.882100000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.882500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.883100000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.883500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.884100000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.884600000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.885100000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.885600000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.886200000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.886600000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.887200000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.887700000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.888200000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.888800000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.889300000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.889800000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.890300000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.890800000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.891400000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.891900000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.892400000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.893000000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.893500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.894000000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.894500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.895100000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.895500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.896000000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.896600000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.897000000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.897500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.898000000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.898500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.899000000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.899500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.900000000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.900400000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.900900000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.901500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.902000000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.902500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.903100000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
7.903500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
