# Time,Mouse_x,Mouse_y,Target_x,Target_y
9.106100000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.106600000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.107200000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.107700000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.108200000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.108700000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.109300000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.109700000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.110300000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.110700000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.111200000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.111800000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.112200000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.112700000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.113200000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.113800000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.114300000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.114900000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.115400000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.115900000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.116500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.116900000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.117500000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.117900000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.118400000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
9.119000000000000000e+04,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
