# Time,Mouse_x,Mouse_y,Target_x,Target_y
1.413800000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.413860000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.413900000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.413950000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414000000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414060000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414100000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414150000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414210000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414250000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414300000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414350000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414400000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414460000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414500000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414560000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414620000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414660000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414710000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414760000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414820000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414860000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414910000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.414960000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415010000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415070000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415120000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415180000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415230000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415290000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415340000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415390000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415440000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415490000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415540000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415600000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415650000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415710000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415760000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415820000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415860000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415920000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.415970000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416020000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416080000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416140000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416180000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416240000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416280000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416340000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416390000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416430000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416480000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416540000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416590000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416650000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416700000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416740000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416800000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416840000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416890000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416940000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.416990000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
1.417040000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,1.260000000000000000e+03,3.780000000000000000e+02
