# Time,Mouse_x,Mouse_y,Target_x,Target_y
1.350010000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350060000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350120000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350160000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350220000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350260000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350310000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350370000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350420000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350480000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350520000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350580000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350630000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350680000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350740000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350780000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350840000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350880000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350940000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.350980000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351040000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351080000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351140000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351180000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351240000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351280000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351330000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351390000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351440000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351500000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351540000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351600000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351640000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351690000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351740000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351790000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351850000000000000e+05,5.400000000000000000e+02,2.500000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351890000000000000e+05,5.400000000000000000e+02,2.480000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351940000000000000e+05,5.400000000000000000e+02,2.440000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.351990000000000000e+05,5.400000000000000000e+02,2.440000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352050000000000000e+05,5.430000000000000000e+02,2.420000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352090000000000000e+05,5.460000000000000000e+02,2.400000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352150000000000000e+05,5.460000000000000000e+02,2.400000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352190000000000000e+05,5.490000000000000000e+02,2.370000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352240000000000000e+05,5.490000000000000000e+02,2.370000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352290000000000000e+05,5.540000000000000000e+02,2.340000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352340000000000000e+05,5.580000000000000000e+02,2.310000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352400000000000000e+05,5.580000000000000000e+02,2.310000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352450000000000000e+05,5.620000000000000000e+02,2.290000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352500000000000000e+05,5.650000000000000000e+02,2.270000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352550000000000000e+05,5.650000000000000000e+02,2.270000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352610000000000000e+05,5.700000000000000000e+02,2.240000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
1.352650000000000000e+05,5.740000000000000000e+02,2.200000000000000000e+02,7.730000000000000000e+02,9.730000000000000000e+02
