# Time,Mouse_x,Mouse_y,Target_x,Target_y
4.083100000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.083600000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.084100000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.084700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.085100000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.085700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.086200000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.086700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.087200000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.087700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.088200000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.088700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.089200000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.089700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.090300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.090800000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.091300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.091900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.092400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.092900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.093400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.094000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.094500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.095000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.095500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.096000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.096500000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.097000000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.097600000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.098100000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.098700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.099300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.099700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.100200000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.100600000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.101100000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.101600000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.102100000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.102600000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.103100000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.103700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.104200000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.104700000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.105300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.105800000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.106300000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.106900000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.107400000000000000e+04,8.400000000000000000e+02,5.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.107900000000000000e+04,8.380000000000000000e+02,5.280000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.108500000000000000e+04,8.330000000000000000e+02,5.300000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.109000000000000000e+04,8.330000000000000000e+02,5.300000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.109500000000000000e+04,8.130000000000000000e+02,5.440000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.110000000000000000e+04,7.870000000000000000e+02,5.580000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.110500000000000000e+04,7.870000000000000000e+02,5.580000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.111100000000000000e+04,7.530000000000000000e+02,5.730000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.111700000000000000e+04,7.240000000000000000e+02,5.850000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.112300000000000000e+04,6.980000000000000000e+02,5.970000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.112800000000000000e+04,6.980000000000000000e+02,5.970000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.113400000000000000e+04,6.690000000000000000e+02,6.060000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.113900000000000000e+04,6.460000000000000000e+02,6.160000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.114400000000000000e+04,6.460000000000000000e+02,6.160000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.115000000000000000e+04,6.290000000000000000e+02,6.200000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.115500000000000000e+04,6.180000000000000000e+02,6.220000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.116000000000000000e+04,6.180000000000000000e+02,6.220000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.116500000000000000e+04,6.090000000000000000e+02,6.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.117000000000000000e+04,6.030000000000000000e+02,6.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.117600000000000000e+04,6.030000000000000000e+02,6.250000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.118100000000000000e+04,6.000000000000000000e+02,6.260000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.118500000000000000e+04,6.000000000000000000e+02,6.260000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.119000000000000000e+04,5.880000000000000000e+02,6.260000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.119500000000000000e+04,5.780000000000000000e+02,6.260000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.120100000000000000e+04,5.780000000000000000e+02,6.260000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.120600000000000000e+04,5.640000000000000000e+02,6.260000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.121200000000000000e+04,5.490000000000000000e+02,6.260000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.121700000000000000e+04,5.490000000000000000e+02,6.260000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.122200000000000000e+04,5.290000000000000000e+02,6.300000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.122800000000000000e+04,5.070000000000000000e+02,6.320000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.123200000000000000e+04,5.070000000000000000e+02,6.320000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.123700000000000000e+04,4.850000000000000000e+02,6.370000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.124200000000000000e+04,4.850000000000000000e+02,6.370000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.124700000000000000e+04,4.620000000000000000e+02,6.390000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.125200000000000000e+04,4.430000000000000000e+02,6.410000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.125700000000000000e+04,4.430000000000000000e+02,6.410000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.126200000000000000e+04,4.280000000000000000e+02,6.450000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.126700000000000000e+04,4.150000000000000000e+02,6.470000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.127300000000000000e+04,4.150000000000000000e+02,6.470000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.127800000000000000e+04,4.050000000000000000e+02,6.480000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.128300000000000000e+04,4.000000000000000000e+02,6.480000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.128800000000000000e+04,4.000000000000000000e+02,6.480000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.129300000000000000e+04,3.950000000000000000e+02,6.500000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.129800000000000000e+04,3.950000000000000000e+02,6.500000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.130300000000000000e+04,3.940000000000000000e+02,6.500000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.130900000000000000e+04,3.900000000000000000e+02,6.500000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.131400000000000000e+04,3.900000000000000000e+02,6.500000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.131800000000000000e+04,3.890000000000000000e+02,6.500000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.132400000000000000e+04,3.850000000000000000e+02,6.520000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.132900000000000000e+04,3.850000000000000000e+02,6.520000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.133400000000000000e+04,3.830000000000000000e+02,6.530000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.133900000000000000e+04,3.800000000000000000e+02,6.540000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.134400000000000000e+04,3.800000000000000000e+02,6.540000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.134900000000000000e+04,3.780000000000000000e+02,6.550000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.135400000000000000e+04,3.780000000000000000e+02,6.550000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.136000000000000000e+04,3.770000000000000000e+02,6.550000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.136500000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.137000000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.137600000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.138100000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.138600000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.139100000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.139700000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.140300000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.140900000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.141400000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.141900000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.142400000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.143000000000000000e+04,3.760000000000000000e+02,6.560000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.143400000000000000e+04,3.760000000000000000e+02,6.570000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
4.143900000000000000e+04,3.760000000000000000e+02,6.570000000000000000e+02,4.370000000000000000e+02,6.820000000000000000e+02
